,freight_demand_scenario,year,energy_system_scenario,region,technology,upstream_CO2_emission_factor,CO2_emission_factor_unit
5903,decrease_agricultural_production,2050,net_zero_2050,texas,hydrogen,-5.1566925128229135,kg_of_CO2/kg_of_H2
6210,decrease_agricultural_production,2050,50%_reduction_2050,california,electricity,0.0013944361012731,kg of CO2/kWh of electricity
6211,decrease_agricultural_production,2050,50%_reduction_2050,california,hydrogen,-12.008636637377537,kg_of_CO2/kg_of_H2
6212,decrease_agricultural_production,2050,50%_reduction_2050,central,electricity,1.1942506674085364e-08,kg of CO2/kWh of electricity
6213,decrease_agricultural_production,2050,50%_reduction_2050,central,hydrogen,-12.008638312105548,kg_of_CO2/kg_of_H2
6214,decrease_agricultural_production,2050,50%_reduction_2050,middle_atlantic,electricity,0.1069466214664739,kg of CO2/kWh of electricity
6215,decrease_agricultural_production,2050,50%_reduction_2050,middle_atlantic,hydrogen,-12.008526562563397,kg_of_CO2/kg_of_H2
6216,decrease_agricultural_production,2050,50%_reduction_2050,north_east,electricity,0.0447211803722302,kg of CO2/kWh of electricity
6217,decrease_agricultural_production,2050,50%_reduction_2050,north_east,hydrogen,-12.008554759616194,kg_of_CO2/kg_of_H2
6218,decrease_agricultural_production,2050,50%_reduction_2050,north_west,electricity,4.9394598998806816e-08,kg of CO2/kWh of electricity
6219,decrease_agricultural_production,2050,50%_reduction_2050,north_west,hydrogen,-12.00860348633369,kg_of_CO2/kg_of_H2
6220,decrease_agricultural_production,2050,50%_reduction_2050,north_central,electricity,-7.548762943467466e-08,kg of CO2/kWh of electricity
6221,decrease_agricultural_production,2050,50%_reduction_2050,north_central,hydrogen,-12.008639485055902,kg_of_CO2/kg_of_H2
6222,decrease_agricultural_production,2050,50%_reduction_2050,south_east,electricity,-0.0772336822234732,kg of CO2/kWh of electricity
6223,decrease_agricultural_production,2050,50%_reduction_2050,south_east,hydrogen,-12.008638809691234,kg_of_CO2/kg_of_H2
6224,decrease_agricultural_production,2050,50%_reduction_2050,south_west,electricity,2.3569626545743095e-08,kg of CO2/kWh of electricity
6225,decrease_agricultural_production,2050,50%_reduction_2050,south_west,hydrogen,-12.0085678421307,kg_of_CO2/kg_of_H2
6226,decrease_agricultural_production,2050,50%_reduction_2050,texas,electricity,1.5899450710780343e-08,kg of CO2/kWh of electricity
6227,decrease_agricultural_production,2050,50%_reduction_2050,texas,hydrogen,-12.008636875275934,kg_of_CO2/kg_of_H2
6552,decrease_agricultural_production,2050,business_as_usual,california,electricity,0.0108241194890536,kg of CO2/kWh of electricity
6553,decrease_agricultural_production,2050,business_as_usual,california,hydrogen,-12.008639321115934,kg_of_CO2/kg_of_H2
6554,decrease_agricultural_production,2050,business_as_usual,central,electricity,0.1328945528794384,kg of CO2/kWh of electricity
6555,decrease_agricultural_production,2050,business_as_usual,central,hydrogen,6.04748356943855,kg_of_CO2/kg_of_H2
6556,decrease_agricultural_production,2050,business_as_usual,middle_atlantic,electricity,0.2558499606361666,kg of CO2/kWh of electricity
6557,decrease_agricultural_production,2050,business_as_usual,middle_atlantic,hydrogen,6.0122997610662,kg_of_CO2/kg_of_H2
6558,decrease_agricultural_production,2050,business_as_usual,north_east,electricity,0.0826217915663471,kg of CO2/kWh of electricity
6559,decrease_agricultural_production,2050,business_as_usual,north_east,hydrogen,6.047154359542838,kg_of_CO2/kg_of_H2
6560,decrease_agricultural_production,2050,business_as_usual,north_west,electricity,0.1366511497621608,kg of CO2/kWh of electricity
6561,decrease_agricultural_production,2050,business_as_usual,north_west,hydrogen,6.047382906545367,kg_of_CO2/kg_of_H2
6562,decrease_agricultural_production,2050,business_as_usual,north_central,electricity,0.1822778581905408,kg of CO2/kWh of electricity
6563,decrease_agricultural_production,2050,business_as_usual,north_central,hydrogen,6.047496376701551,kg_of_CO2/kg_of_H2
6564,decrease_agricultural_production,2050,business_as_usual,south_east,electricity,0.2206612052171274,kg of CO2/kWh of electricity
6565,decrease_agricultural_production,2050,business_as_usual,south_east,hydrogen,6.04750619941642,kg_of_CO2/kg_of_H2
6566,decrease_agricultural_production,2050,business_as_usual,south_west,electricity,0.0864738966612574,kg of CO2/kWh of electricity
6567,decrease_agricultural_production,2050,business_as_usual,south_west,hydrogen,6.047514544130198,kg_of_CO2/kg_of_H2
6568,decrease_agricultural_production,2050,business_as_usual,texas,electricity,0.0641594482388672,kg of CO2/kWh of electricity
6569,decrease_agricultural_production,2050,business_as_usual,texas,hydrogen,6.047499873206642,kg_of_CO2/kg_of_H2
1026,decrease_agricultural_production,2025,net_zero_2050,california,catenary,0.1213693430178199,kg of CO2/kWh of electricity
1028,decrease_agricultural_production,2025,net_zero_2050,central,catenary,0.0994101680846696,kg of CO2/kWh of electricity
1030,decrease_agricultural_production,2025,net_zero_2050,middle_atlantic,catenary,0.1752642825190684,kg of CO2/kWh of electricity
1032,decrease_agricultural_production,2025,net_zero_2050,north_east,catenary,0.0992925218715017,kg of CO2/kWh of electricity
1034,decrease_agricultural_production,2025,net_zero_2050,north_west,catenary,0.0528480449085972,kg of CO2/kWh of electricity
1036,decrease_agricultural_production,2025,net_zero_2050,north_central,catenary,0.201218187485353,kg of CO2/kWh of electricity
1038,decrease_agricultural_production,2025,net_zero_2050,south_east,catenary,0.2151175610860699,kg of CO2/kWh of electricity
1040,decrease_agricultural_production,2025,net_zero_2050,south_west,catenary,0.1555963209499019,kg of CO2/kWh of electricity
1042,decrease_agricultural_production,2025,net_zero_2050,texas,catenary,0.0969660288630677,kg of CO2/kWh of electricity
1350,decrease_agricultural_production,2025,50%_reduction_2050,california,catenary,0.1237701293842349,kg of CO2/kWh of electricity
1352,decrease_agricultural_production,2025,50%_reduction_2050,central,catenary,0.302854908633219,kg of CO2/kWh of electricity
1354,decrease_agricultural_production,2025,50%_reduction_2050,middle_atlantic,catenary,0.173453264294861,kg of CO2/kWh of electricity
1356,decrease_agricultural_production,2025,50%_reduction_2050,north_east,catenary,0.0985992300848143,kg of CO2/kWh of electricity
1358,decrease_agricultural_production,2025,50%_reduction_2050,north_west,catenary,0.106603314945559,kg of CO2/kWh of electricity
1360,decrease_agricultural_production,2025,50%_reduction_2050,north_central,catenary,0.4159639576492183,kg of CO2/kWh of electricity
1362,decrease_agricultural_production,2025,50%_reduction_2050,south_east,catenary,0.3043888888261168,kg of CO2/kWh of electricity
1364,decrease_agricultural_production,2025,50%_reduction_2050,south_west,catenary,0.3521742418953062,kg of CO2/kWh of electricity
1366,decrease_agricultural_production,2025,50%_reduction_2050,texas,catenary,0.2459971357518866,kg of CO2/kWh of electricity
1692,decrease_agricultural_production,2025,business_as_usual,california,catenary,0.1239241703647521,kg of CO2/kWh of electricity
1694,decrease_agricultural_production,2025,business_as_usual,central,catenary,0.3733225977750147,kg of CO2/kWh of electricity
1696,decrease_agricultural_production,2025,business_as_usual,middle_atlantic,catenary,0.2637262174196627,kg of CO2/kWh of electricity
1698,decrease_agricultural_production,2025,business_as_usual,north_east,catenary,0.0994283990550994,kg of CO2/kWh of electricity
1700,decrease_agricultural_production,2025,business_as_usual,north_west,catenary,0.1714044024061591,kg of CO2/kWh of electricity
1702,decrease_agricultural_production,2025,business_as_usual,north_central,catenary,0.4715189640985371,kg of CO2/kWh of electricity
1704,decrease_agricultural_production,2025,business_as_usual,south_east,catenary,0.3085658805986329,kg of CO2/kWh of electricity
1706,decrease_agricultural_production,2025,business_as_usual,south_west,catenary,0.3913477652321585,kg of CO2/kWh of electricity
1708,decrease_agricultural_production,2025,business_as_usual,texas,catenary,0.2528315276949193,kg of CO2/kWh of electricity
1998,decrease_agricultural_production,2030,net_zero_2050,california,catenary,0.0019198541571691,kg of CO2/kWh of electricity
2000,decrease_agricultural_production,2030,net_zero_2050,central,catenary,0.0317912867919091,kg of CO2/kWh of electricity
2002,decrease_agricultural_production,2030,net_zero_2050,middle_atlantic,catenary,0.1752648043692582,kg of CO2/kWh of electricity
2004,decrease_agricultural_production,2030,net_zero_2050,north_east,catenary,0.0509036330627221,kg of CO2/kWh of electricity
2006,decrease_agricultural_production,2030,net_zero_2050,north_west,catenary,0.010400907891628,kg of CO2/kWh of electricity
2008,decrease_agricultural_production,2030,net_zero_2050,north_central,catenary,0.0474547139814077,kg of CO2/kWh of electricity
2010,decrease_agricultural_production,2030,net_zero_2050,south_east,catenary,0.0708497106362005,kg of CO2/kWh of electricity
2012,decrease_agricultural_production,2030,net_zero_2050,south_west,catenary,0.0299039066116692,kg of CO2/kWh of electricity
2014,decrease_agricultural_production,2030,net_zero_2050,texas,catenary,0.0318293269881274,kg of CO2/kWh of electricity
2322,decrease_agricultural_production,2030,50%_reduction_2050,california,catenary,0.0026748136338883,kg of CO2/kWh of electricity
2324,decrease_agricultural_production,2030,50%_reduction_2050,central,catenary,0.2388603476783712,kg of CO2/kWh of electricity
2326,decrease_agricultural_production,2030,50%_reduction_2050,middle_atlantic,catenary,0.2515148610352684,kg of CO2/kWh of electricity
2328,decrease_agricultural_production,2030,50%_reduction_2050,north_east,catenary,0.0476851247419961,kg of CO2/kWh of electricity
2330,decrease_agricultural_production,2030,50%_reduction_2050,north_west,catenary,0.2845470116316012,kg of CO2/kWh of electricity
2332,decrease_agricultural_production,2030,50%_reduction_2050,north_central,catenary,0.3690838149894976,kg of CO2/kWh of electricity
2334,decrease_agricultural_production,2030,50%_reduction_2050,south_east,catenary,0.2497741098193682,kg of CO2/kWh of electricity
2336,decrease_agricultural_production,2030,50%_reduction_2050,south_west,catenary,0.2512373192342126,kg of CO2/kWh of electricity
2338,decrease_agricultural_production,2030,50%_reduction_2050,texas,catenary,0.1170033666345875,kg of CO2/kWh of electricity
2664,decrease_agricultural_production,2030,business_as_usual,california,catenary,0.005102438170142,kg of CO2/kWh of electricity
2666,decrease_agricultural_production,2030,business_as_usual,central,catenary,0.2367018137138613,kg of CO2/kWh of electricity
2668,decrease_agricultural_production,2030,business_as_usual,middle_atlantic,catenary,0.2493446570080614,kg of CO2/kWh of electricity
2670,decrease_agricultural_production,2030,business_as_usual,north_east,catenary,0.0480314868065315,kg of CO2/kWh of electricity
2672,decrease_agricultural_production,2030,business_as_usual,north_west,catenary,0.2815606546312467,kg of CO2/kWh of electricity
2674,decrease_agricultural_production,2030,business_as_usual,north_central,catenary,0.3714022188281379,kg of CO2/kWh of electricity
2676,decrease_agricultural_production,2030,business_as_usual,south_east,catenary,0.2488896058033495,kg of CO2/kWh of electricity
2678,decrease_agricultural_production,2030,business_as_usual,south_west,catenary,0.2074677839648724,kg of CO2/kWh of electricity
2680,decrease_agricultural_production,2030,business_as_usual,texas,catenary,0.1215230702709937,kg of CO2/kWh of electricity
2970,decrease_agricultural_production,2035,net_zero_2050,california,catenary,0.0021999774775969,kg of CO2/kWh of electricity
2972,decrease_agricultural_production,2035,net_zero_2050,central,catenary,0.0041339415410597,kg of CO2/kWh of electricity
2974,decrease_agricultural_production,2035,net_zero_2050,middle_atlantic,catenary,0.0714801092534251,kg of CO2/kWh of electricity
2976,decrease_agricultural_production,2035,net_zero_2050,north_east,catenary,0.0313517244400975,kg of CO2/kWh of electricity
2978,decrease_agricultural_production,2035,net_zero_2050,north_west,catenary,3.845027218965936e-08,kg of CO2/kWh of electricity
2980,decrease_agricultural_production,2035,net_zero_2050,north_central,catenary,2.0527351848927193e-08,kg of CO2/kWh of electricity
2982,decrease_agricultural_production,2035,net_zero_2050,south_east,catenary,0.0103633341433975,kg of CO2/kWh of electricity
2984,decrease_agricultural_production,2035,net_zero_2050,south_west,catenary,2.5119074806356948e-08,kg of CO2/kWh of electricity
2986,decrease_agricultural_production,2035,net_zero_2050,texas,catenary,0.0062264267977817,kg of CO2/kWh of electricity
3294,decrease_agricultural_production,2035,50%_reduction_2050,california,catenary,0.0039217446237048,kg of CO2/kWh of electricity
3296,decrease_agricultural_production,2035,50%_reduction_2050,central,catenary,0.1751271552001715,kg of CO2/kWh of electricity
3298,decrease_agricultural_production,2035,50%_reduction_2050,middle_atlantic,catenary,0.2087957782130542,kg of CO2/kWh of electricity
3300,decrease_agricultural_production,2035,50%_reduction_2050,north_east,catenary,0.0491274185690816,kg of CO2/kWh of electricity
3302,decrease_agricultural_production,2035,50%_reduction_2050,north_west,catenary,0.1978062704497172,kg of CO2/kWh of electricity
3304,decrease_agricultural_production,2035,50%_reduction_2050,north_central,catenary,0.3379234609708183,kg of CO2/kWh of electricity
3306,decrease_agricultural_production,2035,50%_reduction_2050,south_east,catenary,0.2298045048741185,kg of CO2/kWh of electricity
3308,decrease_agricultural_production,2035,50%_reduction_2050,south_west,catenary,0.1142588311363987,kg of CO2/kWh of electricity
3310,decrease_agricultural_production,2035,50%_reduction_2050,texas,catenary,0.1043046138174675,kg of CO2/kWh of electricity
3636,decrease_agricultural_production,2035,business_as_usual,california,catenary,0.0060289872742815,kg of CO2/kWh of electricity
3638,decrease_agricultural_production,2035,business_as_usual,central,catenary,0.1841369828326564,kg of CO2/kWh of electricity
3640,decrease_agricultural_production,2035,business_as_usual,middle_atlantic,catenary,0.2335626522861655,kg of CO2/kWh of electricity
3642,decrease_agricultural_production,2035,business_as_usual,north_east,catenary,0.0494939238571757,kg of CO2/kWh of electricity
3644,decrease_agricultural_production,2035,business_as_usual,north_west,catenary,0.2627555807224723,kg of CO2/kWh of electricity
3646,decrease_agricultural_production,2035,business_as_usual,north_central,catenary,0.3544237253027136,kg of CO2/kWh of electricity
3648,decrease_agricultural_production,2035,business_as_usual,south_east,catenary,0.2448130854865016,kg of CO2/kWh of electricity
3650,decrease_agricultural_production,2035,business_as_usual,south_west,catenary,0.1937910658480479,kg of CO2/kWh of electricity
3652,decrease_agricultural_production,2035,business_as_usual,texas,catenary,0.1062973168481257,kg of CO2/kWh of electricity
3942,decrease_agricultural_production,2040,net_zero_2050,california,catenary,0.0006500199283057,kg of CO2/kWh of electricity
3944,decrease_agricultural_production,2040,net_zero_2050,central,catenary,1.4009983321311004e-09,kg of CO2/kWh of electricity
3946,decrease_agricultural_production,2040,net_zero_2050,middle_atlantic,catenary,0.0043605630776248,kg of CO2/kWh of electricity
3948,decrease_agricultural_production,2040,net_zero_2050,north_east,catenary,0.0162176949221589,kg of CO2/kWh of electricity
3950,decrease_agricultural_production,2040,net_zero_2050,north_west,catenary,1.6750915633755565e-08,kg of CO2/kWh of electricity
3952,decrease_agricultural_production,2040,net_zero_2050,north_central,catenary,4.063289579293629e-09,kg of CO2/kWh of electricity
3954,decrease_agricultural_production,2040,net_zero_2050,south_east,catenary,0.0083905392769121,kg of CO2/kWh of electricity
3956,decrease_agricultural_production,2040,net_zero_2050,south_west,catenary,1.5076364178698642e-08,kg of CO2/kWh of electricity
3958,decrease_agricultural_production,2040,net_zero_2050,texas,catenary,4.250857669900584e-09,kg of CO2/kWh of electricity
4266,decrease_agricultural_production,2040,50%_reduction_2050,california,catenary,0.0029641383957777,kg of CO2/kWh of electricity
4268,decrease_agricultural_production,2040,50%_reduction_2050,central,catenary,0.0344564451449596,kg of CO2/kWh of electricity
4270,decrease_agricultural_production,2040,50%_reduction_2050,middle_atlantic,catenary,0.1650215150826998,kg of CO2/kWh of electricity
4272,decrease_agricultural_production,2040,50%_reduction_2050,north_east,catenary,0.0508521736346276,kg of CO2/kWh of electricity
4274,decrease_agricultural_production,2040,50%_reduction_2050,north_west,catenary,0.0574941522676416,kg of CO2/kWh of electricity
4276,decrease_agricultural_production,2040,50%_reduction_2050,north_central,catenary,0.0389381587914261,kg of CO2/kWh of electricity
4278,decrease_agricultural_production,2040,50%_reduction_2050,south_east,catenary,0.1564672278834236,kg of CO2/kWh of electricity
4280,decrease_agricultural_production,2040,50%_reduction_2050,south_west,catenary,0.0374973980934446,kg of CO2/kWh of electricity
4282,decrease_agricultural_production,2040,50%_reduction_2050,texas,catenary,0.0452713803277331,kg of CO2/kWh of electricity
4608,decrease_agricultural_production,2040,business_as_usual,california,catenary,0.0086555188572459,kg of CO2/kWh of electricity
4610,decrease_agricultural_production,2040,business_as_usual,central,catenary,0.163384983865501,kg of CO2/kWh of electricity
4612,decrease_agricultural_production,2040,business_as_usual,middle_atlantic,catenary,0.2191971314886795,kg of CO2/kWh of electricity
4614,decrease_agricultural_production,2040,business_as_usual,north_east,catenary,0.054745475307533,kg of CO2/kWh of electricity
4616,decrease_agricultural_production,2040,business_as_usual,north_west,catenary,0.2647114570256532,kg of CO2/kWh of electricity
4618,decrease_agricultural_production,2040,business_as_usual,north_central,catenary,0.2978714912785103,kg of CO2/kWh of electricity
4620,decrease_agricultural_production,2040,business_as_usual,south_east,catenary,0.2333062467661441,kg of CO2/kWh of electricity
4622,decrease_agricultural_production,2040,business_as_usual,south_west,catenary,0.1726290746577004,kg of CO2/kWh of electricity
4624,decrease_agricultural_production,2040,business_as_usual,texas,catenary,0.1016642957740465,kg of CO2/kWh of electricity
4914,decrease_agricultural_production,2045,net_zero_2050,california,catenary,5.5331118600134674e-08,kg of CO2/kWh of electricity
4916,decrease_agricultural_production,2045,net_zero_2050,central,catenary,3.938868227832344e-09,kg of CO2/kWh of electricity
4918,decrease_agricultural_production,2045,net_zero_2050,middle_atlantic,catenary,1.6288352381118653e-08,kg of CO2/kWh of electricity
4920,decrease_agricultural_production,2045,net_zero_2050,north_east,catenary,2.7217197644189545e-08,kg of CO2/kWh of electricity
4922,decrease_agricultural_production,2045,net_zero_2050,north_west,catenary,1.3279387382605714e-08,kg of CO2/kWh of electricity
4924,decrease_agricultural_production,2045,net_zero_2050,north_central,catenary,-3.1713614595547265e-10,kg of CO2/kWh of electricity
4926,decrease_agricultural_production,2045,net_zero_2050,south_east,catenary,0.0005973828715486,kg of CO2/kWh of electricity
4928,decrease_agricultural_production,2045,net_zero_2050,south_west,catenary,1.1061969451057391e-08,kg of CO2/kWh of electricity
4930,decrease_agricultural_production,2045,net_zero_2050,texas,catenary,8.702945109655343e-09,kg of CO2/kWh of electricity
5238,decrease_agricultural_production,2045,50%_reduction_2050,california,catenary,0.0022613532629075,kg of CO2/kWh of electricity
5240,decrease_agricultural_production,2045,50%_reduction_2050,central,catenary,0.0022904466192108,kg of CO2/kWh of electricity
5242,decrease_agricultural_production,2045,50%_reduction_2050,middle_atlantic,catenary,0.1135257457176335,kg of CO2/kWh of electricity
5244,decrease_agricultural_production,2045,50%_reduction_2050,north_east,catenary,0.0597408509575123,kg of CO2/kWh of electricity
5246,decrease_agricultural_production,2045,50%_reduction_2050,north_west,catenary,0.000369073797281,kg of CO2/kWh of electricity
5248,decrease_agricultural_production,2045,50%_reduction_2050,north_central,catenary,3.251109418419032e-08,kg of CO2/kWh of electricity
5250,decrease_agricultural_production,2045,50%_reduction_2050,south_east,catenary,0.0242739220261218,kg of CO2/kWh of electricity
5252,decrease_agricultural_production,2045,50%_reduction_2050,south_west,catenary,0.0076426823398207,kg of CO2/kWh of electricity
5254,decrease_agricultural_production,2045,50%_reduction_2050,texas,catenary,0.0173647171862864,kg of CO2/kWh of electricity
5580,decrease_agricultural_production,2045,business_as_usual,california,catenary,0.0120720148061733,kg of CO2/kWh of electricity
5582,decrease_agricultural_production,2045,business_as_usual,central,catenary,0.1530226956351147,kg of CO2/kWh of electricity
5584,decrease_agricultural_production,2045,business_as_usual,middle_atlantic,catenary,0.2177420456925618,kg of CO2/kWh of electricity
5586,decrease_agricultural_production,2045,business_as_usual,north_east,catenary,0.0597131857988321,kg of CO2/kWh of electricity
5588,decrease_agricultural_production,2045,business_as_usual,north_west,catenary,0.242659135386079,kg of CO2/kWh of electricity
5590,decrease_agricultural_production,2045,business_as_usual,north_central,catenary,0.26031665613061,kg of CO2/kWh of electricity
5592,decrease_agricultural_production,2045,business_as_usual,south_east,catenary,0.2298053189830747,kg of CO2/kWh of electricity
5594,decrease_agricultural_production,2045,business_as_usual,south_west,catenary,0.1497845039419954,kg of CO2/kWh of electricity
5596,decrease_agricultural_production,2045,business_as_usual,texas,catenary,0.0801195478343201,kg of CO2/kWh of electricity
5886,decrease_agricultural_production,2050,net_zero_2050,california,catenary,7.189141704369329e-08,kg of CO2/kWh of electricity
5888,decrease_agricultural_production,2050,net_zero_2050,central,catenary,1.1316484034959969e-08,kg of CO2/kWh of electricity
5890,decrease_agricultural_production,2050,net_zero_2050,middle_atlantic,catenary,1.722409336327399e-08,kg of CO2/kWh of electricity
5892,decrease_agricultural_production,2050,net_zero_2050,north_east,catenary,3.0172246676057043e-08,kg of CO2/kWh of electricity
5894,decrease_agricultural_production,2050,net_zero_2050,north_west,catenary,5.3007634949430545e-08,kg of CO2/kWh of electricity
5896,decrease_agricultural_production,2050,net_zero_2050,north_central,catenary,1.1948811103813841e-08,kg of CO2/kWh of electricity
5898,decrease_agricultural_production,2050,net_zero_2050,south_east,catenary,-5.341671164226561e-09,kg of CO2/kWh of electricity
5900,decrease_agricultural_production,2050,net_zero_2050,south_west,catenary,1.4738876540250791e-08,kg of CO2/kWh of electricity
5902,decrease_agricultural_production,2050,net_zero_2050,texas,catenary,2.0361765421466358e-08,kg of CO2/kWh of electricity
6210,decrease_agricultural_production,2050,50%_reduction_2050,california,catenary,0.0013944361012731,kg of CO2/kWh of electricity
6212,decrease_agricultural_production,2050,50%_reduction_2050,central,catenary,1.1942506674085364e-08,kg of CO2/kWh of electricity
6214,decrease_agricultural_production,2050,50%_reduction_2050,middle_atlantic,catenary,0.1069466214664739,kg of CO2/kWh of electricity
6216,decrease_agricultural_production,2050,50%_reduction_2050,north_east,catenary,0.0447211803722302,kg of CO2/kWh of electricity
6218,decrease_agricultural_production,2050,50%_reduction_2050,north_west,catenary,4.9394598998806816e-08,kg of CO2/kWh of electricity
6220,decrease_agricultural_production,2050,50%_reduction_2050,north_central,catenary,-7.548762943467466e-08,kg of CO2/kWh of electricity
6222,decrease_agricultural_production,2050,50%_reduction_2050,south_east,catenary,-0.0772336822234732,kg of CO2/kWh of electricity
6224,decrease_agricultural_production,2050,50%_reduction_2050,south_west,catenary,2.3569626545743095e-08,kg of CO2/kWh of electricity
6226,decrease_agricultural_production,2050,50%_reduction_2050,texas,catenary,1.5899450710780343e-08,kg of CO2/kWh of electricity
6552,decrease_agricultural_production,2050,business_as_usual,california,catenary,0.0108241194890536,kg of CO2/kWh of electricity
6554,decrease_agricultural_production,2050,business_as_usual,central,catenary,0.1328945528794384,kg of CO2/kWh of electricity
6556,decrease_agricultural_production,2050,business_as_usual,middle_atlantic,catenary,0.2558499606361666,kg of CO2/kWh of electricity
6558,decrease_agricultural_production,2050,business_as_usual,north_east,catenary,0.0826217915663471,kg of CO2/kWh of electricity
6560,decrease_agricultural_production,2050,business_as_usual,north_west,catenary,0.1366511497621608,kg of CO2/kWh of electricity
6562,decrease_agricultural_production,2050,business_as_usual,north_central,catenary,0.1822778581905408,kg of CO2/kWh of electricity
6564,decrease_agricultural_production,2050,business_as_usual,south_east,catenary,0.2206612052171274,kg of CO2/kWh of electricity
6566,decrease_agricultural_production,2050,business_as_usual,south_west,catenary,0.0864738966612574,kg of CO2/kWh of electricity
6568,decrease_agricultural_production,2050,business_as_usual,texas,catenary,0.0641594482388672,kg of CO2/kWh of electricity
1026,increase_maritime,2025,net_zero_2050,california,electricity,0.1213693430178199,kg of CO2/kWh of electricity
1027,increase_maritime,2025,net_zero_2050,california,hydrogen,6.042702766107368,kg_of_CO2/kg_of_H2
1028,increase_maritime,2025,net_zero_2050,central,electricity,0.0994101680846696,kg of CO2/kWh of electricity
1029,increase_maritime,2025,net_zero_2050,central,hydrogen,6.04150831389296,kg_of_CO2/kg_of_H2
1030,increase_maritime,2025,net_zero_2050,middle_atlantic,electricity,0.1752642825190684,kg of CO2/kWh of electricity
1031,increase_maritime,2025,net_zero_2050,middle_atlantic,hydrogen,6.041633166140107,kg_of_CO2/kg_of_H2
1032,increase_maritime,2025,net_zero_2050,north_east,electricity,0.0992925218715017,kg of CO2/kWh of electricity
1033,increase_maritime,2025,net_zero_2050,north_east,hydrogen,6.04345024136688,kg_of_CO2/kg_of_H2
1034,increase_maritime,2025,net_zero_2050,north_west,electricity,0.0528480449085972,kg of CO2/kWh of electricity
1035,increase_maritime,2025,net_zero_2050,north_west,hydrogen,6.038827904353061,kg_of_CO2/kg_of_H2
1036,increase_maritime,2025,net_zero_2050,north_central,electricity,0.201218187485353,kg of CO2/kWh of electricity
1037,increase_maritime,2025,net_zero_2050,north_central,hydrogen,6.041754792520558,kg_of_CO2/kg_of_H2
1038,increase_maritime,2025,net_zero_2050,south_east,electricity,0.2151175610860699,kg of CO2/kWh of electricity
1039,increase_maritime,2025,net_zero_2050,south_east,hydrogen,6.0414427866130085,kg_of_CO2/kg_of_H2
1040,increase_maritime,2025,net_zero_2050,south_west,electricity,0.1555963209499019,kg of CO2/kWh of electricity
1041,increase_maritime,2025,net_zero_2050,south_west,hydrogen,6.041716522662054,kg_of_CO2/kg_of_H2
1042,increase_maritime,2025,net_zero_2050,texas,electricity,0.0969660288630677,kg of CO2/kWh of electricity
1043,increase_maritime,2025,net_zero_2050,texas,hydrogen,6.040872852208082,kg_of_CO2/kg_of_H2
1350,increase_maritime,2025,50%_reduction_2050,california,electricity,0.1237701293842349,kg of CO2/kWh of electricity
1351,increase_maritime,2025,50%_reduction_2050,california,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1352,increase_maritime,2025,50%_reduction_2050,central,electricity,0.302854908633219,kg of CO2/kWh of electricity
1353,increase_maritime,2025,50%_reduction_2050,central,hydrogen,6.048181001105189,kg_of_CO2/kg_of_H2
1354,increase_maritime,2025,50%_reduction_2050,middle_atlantic,electricity,0.173453264294861,kg of CO2/kWh of electricity
1355,increase_maritime,2025,50%_reduction_2050,middle_atlantic,hydrogen,6.047440048504929,kg_of_CO2/kg_of_H2
1356,increase_maritime,2025,50%_reduction_2050,north_east,electricity,0.0985992300848143,kg of CO2/kWh of electricity
1357,increase_maritime,2025,50%_reduction_2050,north_east,hydrogen,6.047590121579558,kg_of_CO2/kg_of_H2
1358,increase_maritime,2025,50%_reduction_2050,north_west,electricity,0.106603314945559,kg of CO2/kWh of electricity
1359,increase_maritime,2025,50%_reduction_2050,north_west,hydrogen,6.048045733287756,kg_of_CO2/kg_of_H2
1360,increase_maritime,2025,50%_reduction_2050,north_central,electricity,0.4159639576492183,kg of CO2/kWh of electricity
1361,increase_maritime,2025,50%_reduction_2050,north_central,hydrogen,6.048076971584516,kg_of_CO2/kg_of_H2
1362,increase_maritime,2025,50%_reduction_2050,south_east,electricity,0.3043888888261168,kg of CO2/kWh of electricity
1363,increase_maritime,2025,50%_reduction_2050,south_east,hydrogen,6.048212766112033,kg_of_CO2/kg_of_H2
1364,increase_maritime,2025,50%_reduction_2050,south_west,electricity,0.3521742418953062,kg of CO2/kWh of electricity
1365,increase_maritime,2025,50%_reduction_2050,south_west,hydrogen,6.047701901803087,kg_of_CO2/kg_of_H2
1366,increase_maritime,2025,50%_reduction_2050,texas,electricity,0.2459971357518866,kg of CO2/kWh of electricity
1367,increase_maritime,2025,50%_reduction_2050,texas,hydrogen,6.047864630733454,kg_of_CO2/kg_of_H2
1692,increase_maritime,2025,business_as_usual,california,electricity,0.1239241703647521,kg of CO2/kWh of electricity
1693,increase_maritime,2025,business_as_usual,california,hydrogen,6.047516198704105,kg_of_CO2/kg_of_H2
1694,increase_maritime,2025,business_as_usual,central,electricity,0.3733225977750147,kg of CO2/kWh of electricity
1695,increase_maritime,2025,business_as_usual,central,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1696,increase_maritime,2025,business_as_usual,middle_atlantic,electricity,0.2637262174196627,kg of CO2/kWh of electricity
1697,increase_maritime,2025,business_as_usual,middle_atlantic,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1698,increase_maritime,2025,business_as_usual,north_east,electricity,0.0994283990550994,kg of CO2/kWh of electricity
