year,yNum,Yard,nLinks,State,OneNode,Lon,Lat,Region,SimTM (M),RTM (M),GTM (M),Die (MGal),BioDie (MGal),Cat (GWh),Hyd (MkgH2),Bat (GWh),Hyd (GWh),HydMWh/Day,BatMWh/Day,Die at_the_well (GJ),BioDie at_the_well (GJ),Cat at_the_well (GJ),Hyd at_the_well (GJ),Bat at_the_well (GJ)
2025,590,"Portsmouth, VA",1,VA,479932,-76.329598,36.846772,MID_AT,48.057011144854826,70.98114545406297,92.27548909028187,0.09125554816372324,0.0,0.16873673444842352,0.02351144003847457,0.13128603681098863,0.7829309532812032,2.145016310359461,0.3596877720849004,0.0,0.0,0.0,0.0,0.0
2025,603,Richmond Marine Termianl (RMT),1,VA,474497,-77.423785,37.460007,MID_AT,95.45896517313051,140.99475873404896,183.29318635426364,0.18126720714607822,0.0,0.3351734465672104,0.04670239955285239,0.26078253551563757,1.5551899051099847,4.260794260575301,0.7144727000428427,0.0,0.0,0.0,0.0,0.0
2025,677,SPRUANCE GENCO LEAD,1,VA,474267,-77.438698,37.466586,MID_AT,65.2854930706818,96.4279502468897,125.3563353209566,0.12397074465047901,0.0,0.2292290062400489,0.031940312540180114,0.17835219965440416,1.063612407587998,2.914006596131501,0.4886361634367237,0.0,0.0,0.0,0.0,0.0
2025,732,Virginia International Gateway (VIG),3,VA,479573,-76.43484,36.841978,MID_AT,37.95094851332082,56.05429327312813,72.87058125506657,0.0720651269692438,0.0,0.13325254668992487,0.018567144088188034,0.10367747608176438,0.6182858981366616,1.693933967497703,0.2840478796760668,0.0,0.0,0.0,0.0,0.0
2025,39,ARGO Yard,3,WA,307602,-122.336823,47.553137,NW,63.480413952622804,93.7618130822451,121.89035700691863,0.11523648543709564,0.0,0.19493626197080086,0.03148249178248067,0.16833524918842552,1.0483669763566066,2.872238291387963,0.4611924635299329,0.0,0.0,0.0,0.0,0.0
2025,50,AUBURN YARD,3,WA,309220,-122.231937,47.299076,NW,69.7887831457954,103.07939777199654,134.00321710359552,0.12668811672613234,0.0,0.21430806239048,0.03461106591927085,0.18506357268199689,1.1525484951117193,3.1576671098951214,0.5070234867999914,0.0,0.0,0.0,0.0,0.0
2025,61,BALMER YARD,1,WA,305973,-122.404402,47.67939,NW,77.63470120335533,114.66797220883906,149.0683638714908,0.14093087233663343,0.0,0.23840138256024784,0.03850217241012482,0.20586911708687466,1.2821223412571567,3.5126639486497444,0.5640249783202046,0.0,0.0,0.0,0.0,0.0
2025,72,BAYSIDE YARD,1,WA,309302,-122.227268,47.972029,NW,84.95753449048041,125.48394020823324,163.12912227070322,0.15422406812580808,0.0,0.2608884090168316,0.042133860113964465,0.2252875627049749,1.4030575417950168,3.8439932651918274,0.6172261991917121,0.0,0.0,0.0,0.0,0.0
2025,114,BURLINGTON YARD,1,WA,307838,-122.328121,48.469693,NW,91.50679926434745,135.15733238257778,175.70453209735112,0.16611299902189008,0.0,0.28099995388841215,0.04538190406305469,0.2426546850827951,1.5112174052997214,4.140321658355401,0.6648073563912195,0.0,0.0,0.0,0.0,0.0
2025,223,DELTA YARD,1,WA,309653,-122.18897,48.013315,NW,56.66331197636012,83.69282012107779,108.80066615740112,0.10286134760013871,0.0,0.17400224005786558,0.02810161658673605,0.1502578850305052,0.9357838323383106,2.563791321474824,0.41166543843974024,0.0,0.0,0.0,0.0,0.0
2025,285,ERIE STREET YARD,1,WA,324669,-117.441082,47.651897,NW,98.49040527386002,145.47225505766704,189.11393157496715,0.17879039291560708,0.0,0.3024452779782522,0.04884535530914534,0.26117357909508776,1.6265503317945402,4.456302278889151,0.7155440523153089,0.0,0.0,0.0,0.0,0.0
2025,362,HOQUIAM YARD,1,WA,300613,-123.917206,46.981637,NW,42.602558936937086,62.924812854113185,81.80225671034714,0.07733675407635743,0.0,0.13082434521859515,0.02112832333837285,0.11297204804093097,0.703573167167816,1.927597718267989,0.30951246038611224,0.0,0.0,0.0,0.0,0.0
